,origid_id_YKR_1,Remote workers_1,index_YKR_1,_merge_1,origid_id_YKR_2,Remote workers_2,index_YKR_2,_merge_2,absolute_change,percentage_change,geometry
332,768033.0,2.1500000000000004,42362916,both,768033.0,3.9699999999999998,42362916,both,1.8199999999999994,0.8465116279069763,"POLYGON ((24.62201898236274 60.154552508671614, 24.62185690882214 60.15679533703084, 24.626356447827604 60.15687605404722, 24.62651821542142 60.15463321840504, 24.62201898236274 60.154552508671614))"
333,768034.0,26.85,42362597,both,768034.0,50.09,42362597,both,23.240000000000002,0.8655493482309125,"POLYGON ((24.62651821542142 60.15463321840504, 24.626356447827604 60.15687605404722, 24.63085601250658 60.156956618350144, 24.63101747414787 60.15471377543877, 24.62651821542142 60.15463321840504))"
334,768035.0,21.43,42363758,both,768035.0,43.3,42363758,both,21.869999999999997,1.0205319645356976,"POLYGON ((24.63101747414787 60.15471377543877, 24.63085601250658 60.156956618350144, 24.63535560281065 60.15703702993789, 24.635516758493694 60.154794179771066, 24.63101747414787 60.15471377543877))"
335,768038.0,1.73,42367669,both,768038.0,3.36,42367669,both,1.63,0.9421965317919074,"POLYGON ((24.644515403849823 60.154954530324446, 24.64435486010041 60.157197394960974, 24.648854526989265 60.15727734839288, 24.64901476476332 60.155034476542106, 24.644515403849823 60.154954530324446))"
336,768042.0,15.02,42365505,both,768042.0,29.04,42365505,both,14.02,0.933422103861518,"POLYGON ((24.6625129998646 60.15527339893829, 24.66235368005067 60.15751629234926, 24.666853448374674 60.157595634882625, 24.66701246219058 60.15535273431242, 24.6625129998646 60.15527339893829))"
337,768043.0,19.33,42364468,both,768043.0,34.02,42364468,both,14.690000000000005,0.7599586135540614,"POLYGON ((24.66701246219058 60.15535273431242, 24.666853448374674 60.157595634882625, 24.671353241936405 60.15767482468706, 24.671511949748652 60.155431916971345, 24.66701246219058 60.15535273431242))"
338,768044.0,13.77,42365827,both,768044.0,24.68,42365827,both,10.91,0.7923021060275962,"POLYGON ((24.671511949748652 60.155431916971345, 24.671353241936405 60.15767482468706, 24.67585306068743 60.1577538617609, 24.67601146249039 60.15551094691344, 24.671511949748652 60.155431916971345))"
339,768045.0,6.4,42367989,both,768045.0,12.53,42367989,both,6.129999999999999,0.9578124999999998,"POLYGON ((24.67601146249039 60.15551094691344, 24.67585306068743 60.1577538617609, 24.680352904579323 60.15783274610243, 24.680511000367375 60.15558982413696, 24.67601146249039 60.15551094691344))"
340,768046.0,6.65,42367610,both,768046.0,13.14,42367610,both,6.49,0.9759398496240601,"POLYGON ((24.680511000367375 60.15558982413696, 24.680352904579323 60.15783274610243, 24.684852773563644 60.15791147770997, 24.685010563331186 60.15566854864024, 24.680511000367375 60.15558982413696))"
341,768047.0,0.32999999999999996,42367209,both,768047.0,0.97,42367209,both,0.64,1.9393939393939397,"POLYGON ((24.685010563331186 60.15566854864024, 24.684852773563644 60.15791147770997, 24.68935266759197 60.15799005658179, 24.6895101513334 60.155747120421566, 24.685010563331186 60.15566854864024))"
342,768050.0,25.12,42367212,both,768050.0,50.15,42367212,both,25.029999999999998,0.9964171974522291,"POLYGON ((24.698509402259337 60.15590380581164, 24.698352530586874 60.158146756111634, 24.702852499456576 60.15822487676628, 24.70300906508621 60.155981919416995, 24.698509402259337 60.15590380581164))"
343,768051.0,8.53,42368776,both,768051.0,14.78,42368776,both,6.25,0.7327080890973037,"POLYGON ((24.70300906508621 60.155981919416995, 24.702852499456576 60.15822487676628, 24.707352493176522 60.15830284467847, 24.70750875275777 60.1560598802937, 24.70300906508621 60.155981919416995))"
344,768055.0,6.8100000000000005,42368671,both,768055.0,12.120000000000001,42368671,both,5.3100000000000005,0.7797356828193833,"POLYGON ((24.721007964356303 60.15629284653495, 24.72085262295342 60.158535831943766, 24.725352715589917 60.15861318886953, 24.72550775092231 60.1563701964802, 24.721007964356303 60.15629284653495))"
345,768056.0,21.96,42371588,both,768056.0,36.65,42371588,both,14.689999999999998,0.6689435336976319,"POLYGON ((24.72550775092231 60.1563701964802, 24.725352715589917 60.15861318886953, 24.729852832834432 60.158690393044495, 24.73000756209084 60.1564473936884, 24.72550775092231 60.1563701964802))"
346,768057.0,21.2,42370503,both,768057.0,41.11,42370503,both,19.91,0.9391509433962264,"POLYGON ((24.73000756209084 60.1564473936884, 24.729852832834432 60.158690393044495, 24.73435297463852 60.158767444467045, 24.734507397813452 60.15652443815795, 24.73000756209084 60.1564473936884))"
347,768058.0,85.65,42371122,both,768058.0,168.82,42371122,both,83.16999999999999,0.971044950379451,"POLYGON ((24.734507397813452 60.15652443815795, 24.73435297463852 60.158767444467045, 24.73885314095372 60.1588443431355, 24.739007258041703 60.15660132988715, 24.734507397813452 60.15652443815795))"
348,768059.0,144.2,42374900,both,768059.0,260.91,42374900,both,116.71000000000004,0.8093619972260752,"POLYGON ((24.739007258041703 60.15660132988715, 24.73885314095372 60.1588443431355, 24.74335333173158 60.15892108904822, 24.743507142727147 60.156678068874356, 24.739007258041703 60.15660132988715))"
349,768060.0,72.92,42313410,both,768060.0,138.77,42313410,both,65.85000000000001,0.9030444322545256,"POLYGON ((24.743507142727147 60.156678068874356, 24.74335333173158 60.15892108904822, 24.747853546923654 60.15899768220353, 24.748007051821343 60.15675465511792, 24.743507142727147 60.156678068874356))"
350,768061.0,43.94,42318659,both,768061.0,78.84,42318659,both,34.900000000000006,0.7942649066909424,"POLYGON ((24.748007051821343 60.15675465511792, 24.747853546923654 60.15899768220353, 24.75235378648147 60.1590741225998, 24.752506985275843 60.15683108861618, 24.748007051821343 60.15675465511792))"
351,768062.0,16.07,42319807,both,768062.0,30.07,42319807,both,14.0,0.8711885500933416,"POLYGON ((24.752506985275843 60.15683108861618, 24.75235378648147 60.1590741225998, 24.756854050356587 60.15915041023539, 24.7570069430422 60.15690736936753, 24.752506985275843 60.15683108861618))"
352,768063.0,32.95,42318801,both,768063.0,59.25,42318801,both,26.299999999999997,0.7981790591805765,"POLYGON ((24.7570069430422 60.15690736936753, 24.756854050356587 60.15915041023539, 24.761354338500528 60.159226545108645, 24.76150692507197 60.1569834973703, 24.7570069430422 60.15690736936753))"
353,768064.0,12.05,42320302,both,768064.0,20.89,42320302,both,8.84,0.733609958506224,"POLYGON ((24.76150692507197 60.1569834973703, 24.761354338500528 60.159226545108645, 24.76585465086484 60.15930252721794, 24.76600693131669 60.15705947262287, 24.76150692507197 60.1569834973703))"
354,768065.0,14.93,42326168,both,768065.0,29.13,42326168,both,14.2,0.9511051574012056,"POLYGON ((24.76600693131669 60.15705947262287, 24.76585465086484 60.15930252721794, 24.770354987401056 60.15937835656166, 24.770506961727914 60.15713529512359, 24.76600693131669 60.15705947262287))"
355,768066.0,10.120000000000001,42326839,both,768066.0,20.67,42326839,both,10.55,1.042490118577075,"POLYGON ((24.770506961727914 60.15713529512359, 24.770354987401056 60.15937835656166, 24.77485534806071 60.159454033138125, 24.775007016257188 60.157210964870835, 24.770506961727914 60.15713529512359))"
356,768067.0,31.42,42326024,both,768067.0,60.26,42326024,both,28.839999999999996,0.9178866963717376,"POLYGON ((24.775007016257188 60.157210964870835, 24.77485534806071 60.159454033138125, 24.77935573279534 60.15952955694576, 24.779507094856058 60.15728648186298, 24.775007016257188 60.157210964870835))"
357,768068.0,10.69,42328486,both,768068.0,22.59,42328486,both,11.9,1.1131898971000935,"POLYGON ((24.779507094856058 60.15728648186298, 24.77935573279534 60.15952955694576, 24.783856141556473 60.15960492798292, 24.784007197476058 60.15736184609842, 24.779507094856058 60.15728648186298))"
358,768070.0,10.39,42338750,both,768070.0,19.31,42338750,both,8.919999999999998,0.8585178055822904,"POLYGON ((24.788507324068735 60.157437057575514, 24.78835657429564 60.15968014624799, 24.792857030964374 60.15975521173933, 24.79300747458563 60.15751211629265, 24.788507324068735 60.157437057575514))"
359,768071.0,4.58,42339785,both,768071.0,9.620000000000001,42339785,both,5.040000000000001,1.1004366812227075,"POLYGON ((24.79300747458563 60.15751211629265, 24.792857030964374 60.15975521173933, 24.79735751151419 60.15983012445535, 24.79750764897827 60.15758702224822, 24.79300747458563 60.15751211629265))"
360,768072.0,4.66,42339789,both,768072.0,9.68,42339789,both,5.02,1.07725321888412,"POLYGON ((24.79750764897827 60.15758702224822, 24.79735751151419 60.15983012445535, 24.801858015896624 60.159904884394436, 24.802007847198205 60.1576617754406, 24.79750764897827 60.15758702224822))"
361,768085.0,30.95,42644218,both,768085.0,59.88,42644218,both,28.930000000000003,0.9347334410339259,"POLYGON ((24.856012066722734 60.15854689763954, 24.85586590978268 60.16079008648058, 24.860366719577154 60.16086286017442, 24.86051257028645 60.15861966476554, 24.856012066722734 60.15854689763954))"
362,768086.0,62.67,42648321,both,768086.0,115.19,42648321,both,52.519999999999996,0.8380405297590553,"POLYGON ((24.86051257028645 60.15861966476554, 24.860366719577154 60.16086286017442, 24.864867552525425 60.16093548106912, 24.865013096998783 60.15869227910617, 24.86051257028645 60.15861966476554))"
363,768087.0,10.28,42652232,both,768087.0,18.58,42652232,both,8.299999999999999,0.8073929961089493,"POLYGON ((24.865013096998783 60.15869227910617, 24.864867552525425 60.16093548106912, 24.869368408579 60.16100794916311, 24.869513646811257 60.15876474065985, 24.865013096998783 60.15869227910617))"
364,768088.0,115.02,42666042,both,768088.0,212.21,42666042,both,97.19000000000001,0.844983481133716,"POLYGON ((24.869513646811257 60.15876474065985, 24.869368408579 60.16100794916311, 24.873869287689374 60.16108026445483, 24.874014219675377 60.158837049425024, 24.869513646811257 60.15876474065985))"
365,768089.0,56.71,42666544,both,768089.0,103.69,42666544,both,46.98,0.8284253218127313,"POLYGON ((24.874014219675377 60.158837049425024, 24.873869287689374 60.16108026445483, 24.878370189808038 60.16115242694275, 24.87851481554265 60.15890920540016, 24.874014219675377 60.158837049425024))"
366,768090.0,185.45,42670620,both,768090.0,329.58,42670620,both,144.13,0.7771906174170936,"POLYGON ((24.87851481554265 60.15890920540016, 24.878370189808038 60.16115242694275, 24.882871114886502 60.161224436625304, 24.883015434364587 60.15898120858369, 24.87851481554265 60.15890920540016))"
367,768091.0,153.71,42674238,both,768091.0,283.0,42674238,both,129.29,0.8411293995185738,"POLYGON ((24.883015434364587 60.15898120858369, 24.882871114886502 60.161224436625304, 24.887372062876256 60.16129629350092, 24.887516076092695 60.159053058974045, 24.883015434364587 60.15898120858369))"
368,768092.0,137.32,42677335,both,768092.0,245.51,42677335,both,108.19,0.7878677541508885,"POLYGON ((24.887516076092695 60.159053058974045, 24.887372062876256 60.16129629350092, 24.891873033728793 60.1613679975681, 24.89201674067847 60.15912475656972, 24.887516076092695 60.159053058974045))"
369,768093.0,42.78,42683371,both,768093.0,78.85,42683371,both,36.06999999999999,0.8431510051425898,"POLYGON ((24.89201674067847 60.15912475656972, 24.891873033728793 60.1613679975681, 24.896374027395602 60.161439548825285, 24.896517428073427 60.15919630136917, 24.89201674067847 60.15912475656972))"
370,768097.0,83.63,42684482,both,768097.0,157.34,42684482,both,73.71000000000001,0.8813822790864524,"POLYGON ((24.91001962662835 60.159410018974675, 24.90987714479659 60.161653285721385, 24.914378229235396 60.1617242257232, 24.914520404775008 60.1594809525738, 24.91001962662835 60.159410018974675))"
371,768098.0,147.05,42687074,both,768098.0,284.72,42687074,both,137.67000000000002,0.9362121727303638,"POLYGON ((24.914520404775008 60.1594809525738, 24.914378229235396 60.1617242257232, 24.918879336245908 60.161795012907334, 24.919021205488335 60.15955173336902, 24.914520404775008 60.1594809525738))"
372,768099.0,86.9,42694450,both,768099.0,165.84,42694450,both,78.94,0.9084004602991944,"POLYGON ((24.919021205488335 60.15955173336902, 24.918879336245908 60.161795012907334, 24.923380465779623 60.1618656472723, 24.92352202871982 60.15962236135884, 24.919021205488335 60.15955173336902))"
373,768100.0,34.25,42695366,both,768100.0,60.0,42695366,both,25.75,0.7518248175182481,"POLYGON ((24.92352202871982 60.15962236135884, 24.923380465779623 60.1618656472723, 24.927881617788014 60.161936128816556, 24.92802287442096 60.15969283654171, 24.92352202871982 60.15962236135884))"
374,768101.0,79.24,42696189,both,768101.0,143.16,42696189,both,63.92,0.8066633013629481,"POLYGON ((24.92802287442096 60.15969283654171, 24.927881617788014 60.161936128816556, 24.93238279222256 60.162006457538595, 24.932523742543243 60.15976315891615, 24.92802287442096 60.15969283654171))"
375,768102.0,224.07,42698557,both,768102.0,404.05,42698557,both,179.98000000000002,0.8032311331280404,"POLYGON ((24.932523742543243 60.15976315891615, 24.93238279222256 60.162006457538595, 24.936883989034744 60.16207663343689, 24.93702463303816 60.1598333284806, 24.932523742543243 60.15976315891615))"
376,768103.0,295.52,42709356,both,768103.0,548.41,42709356,both,252.89,0.855745804006497,"POLYGON ((24.93702463303816 60.1598333284806, 24.936883989034744 60.16207663343689, 24.941385208176037 60.162146656509954, 24.9415255458572 60.15990334523357, 24.93702463303816 60.1598333284806))"
377,768104.0,261.71999999999997,42732847,both,768104.0,482.41,42732847,both,220.69000000000005,0.8432294054714966,"POLYGON ((24.9415255458572 60.15990334523357, 24.941385208176037 60.162146656509954, 24.94588644959792 60.16221652675626, 24.946026480951843 60.159973209173565, 24.9415255458572 60.15990334523357))"
378,768105.0,186.88,42640360,both,768105.0,346.54,42640360,both,159.66000000000003,0.8543450342465755,"POLYGON ((24.946026480951843 60.159973209173565, 24.94588644959792 60.16221652675626, 24.950387713251867 60.16228624417434, 24.950527438273586 60.160042920299084, 24.946026480951843 60.159973209173565))"
379,768106.0,55.42,42643491,both,768106.0,101.06,42643491,both,45.64,0.8235294117647058,"POLYGON ((24.950527438273586 60.160042920299084, 24.950387713251867 60.16228624417434, 24.954888999089345 60.16235580876265, 24.955028417773896 60.16011247860863, 24.950527438273586 60.160042920299084))"
380,768107.0,21.01,42644690,both,768107.0,39.15,42644690,both,18.139999999999997,0.8633983817229889,"POLYGON ((24.955028417773896 60.16011247860863, 24.954888999089345 60.16235580876265, 24.95939030706183 60.16242522051972, 24.959529419404266 60.16018188410068, 24.955028417773896 60.16011247860863))"
381,768126.0,12.67,42644871,both,768126.0,24.93,42644871,both,12.26,0.9676400947119179,"POLYGON ((25.04055117767108 60.161405049483676, 25.040417580320486 60.1636484963183, 25.04491929963559 60.163715004001816, 25.045052590552114 60.16147155116383, 25.04055117767108 60.161405049483676))"
382,768127.0,28.69,42645340,both,768127.0,56.74,42645340,both,28.05,0.9776925758103868,"POLYGON ((25.045052590552114 60.16147155116383, 25.04491929963559 60.163715004001816, 25.049421040114808 60.163781358824885, 25.049554024592528 60.161537899997306, 25.045052590552114 60.16147155116383))"
383,768128.0,29.93,42647521,both,768128.0,54.57,42647521,both,24.64,0.8232542599398597,"POLYGON ((25.049554024592528 60.161537899997306, 25.049421040114808 60.163781358824885, 25.053922801709582 60.163847560786, 25.054055479743777 60.16160409598262, 25.049554024592528 60.161537899997306))"
384,768129.0,19.68,42654122,both,768129.0,36.06,42654122,both,16.380000000000003,0.8323170731707319,"POLYGON ((25.054055479743777 60.16160409598262, 25.053922801709582 60.163847560786, 25.058424584371352 60.16391360988384, 25.058556955957314 60.161670139118414, 25.054055479743777 60.16160409598262))"
385,768130.0,14.23,42651813,both,768130.0,28.04,42651813,both,13.809999999999999,0.9704848910751931,"POLYGON ((25.058556955957314 60.161670139118414, 25.058424584371352 60.16391360988384, 25.062926388051554 60.1639795061169, 25.06305845318458 60.16173602940319, 25.058556955957314 60.161670139118414))"
386,768131.0,20.14,42653235,both,768131.0,35.74,42653235,both,15.600000000000001,0.7745779543197617,"POLYGON ((25.06305845318458 60.16173602940319, 25.062926388051554 60.1639795061169, 25.067428212701625 60.164045249483806, 25.067559971377033 60.16180176683561, 25.06305845318458 60.16173602940319))"
387,768132.0,22.38,42653206,both,768132.0,39.09,42653206,both,16.710000000000004,0.7466487935656839,"POLYGON ((25.067559971377033 60.16180176683561, 25.067428212701625 60.164045249483806, 25.071930058272997 60.16411083998313, 25.072061510486105 60.16186735141421, 25.067559971377033 60.16180176683561))"
388,768133.0,9.950000000000001,42654293,both,768133.0,20.25,42654293,both,10.299999999999999,1.0351758793969847,"POLYGON ((25.072061510486105 60.16186735141421, 25.071930058272997 60.16411083998313, 25.07643192471711 60.164176277613464, 25.07656307046325 60.16193278313759, 25.072061510486105 60.16186735141421))"
389,768134.0,8.57,42655959,both,768134.0,16.62,42655959,both,8.05,0.9393232205367562,"POLYGON ((25.07656307046325 60.16193278313759, 25.07643192471711 60.164176277613464, 25.08093381198539 60.16424156237339, 25.081064651259908 60.16199806200435, 25.07656307046325 60.16193278313759))"
390,768136.0,0.72,42656197,both,768136.0,1.38,42656197,both,0.6599999999999999,0.9166666666666666,"POLYGON ((25.08556625282752 60.16206318801307, 25.085435720029267 60.16430669426151, 25.089937648800177 60.164371673276435, 25.090067875117523 60.162128161162386, 25.08556625282752 60.16206318801307))"
391,770731.0,0.6799999999999999,42340819,both,770731.0,1.4,42340819,both,0.72,1.0588235294117647,"POLYGON ((24.61285790802537 60.15663344486471, 24.612695196789712 60.1588762575865, 24.617194990286624 60.15895728733597, 24.617357395538587 60.15671446730276, 24.61285790802537 60.15663344486471))"
392,770732.0,17.29,42339898,both,770732.0,35.6,42339898,both,18.310000000000002,1.0589936379410065,"POLYGON ((24.617357395538587 60.15671446730276, 24.617194990286624 60.15895728733597, 24.62169480955962 60.15903816436174, 24.62185690882214 60.15679533703084, 24.617357395538587 60.15671446730276))"
393,770733.0,31.07,42345369,both,770733.0,62.9,42345369,both,31.83,1.0244608947537817,"POLYGON ((24.62185690882214 60.15679533703084, 24.62169480955962 60.15903816436174, 24.62619465456029 60.15911888866205, 24.626356447827604 60.15687605404722, 24.62185690882214 60.15679533703084))"
394,770737.0,2.66,42347271,both,770737.0,4.9399999999999995,42347271,both,2.2799999999999994,0.8571428571428569,"POLYGON ((24.639855218691398 60.15711728880875, 24.63969434344406 60.159360145192935, 24.64419429087115 60.15944025857412, 24.64435486010041 60.157197394960974, 24.639855218691398 60.15711728880875))"
395,770738.0,7.07,42345533,both,770738.0,12.05,42345533,both,4.98,0.7043847241867044,"POLYGON ((24.64435486010041 60.157197394960974, 24.64419429087115 60.15944025857412, 24.648694263783785 60.1595202192212, 24.648854526989265 60.15727734839288, 24.64435486010041 60.157197394960974))"
396,770739.0,2.3200000000000003,42347279,both,770739.0,4.57,42347279,both,2.25,0.9698275862068965,"POLYGON ((24.648854526989265 60.15727734839288, 24.648694263783785 60.1595202192212, 24.653194262133525 60.15960002713249, 24.653354219309538 60.15735714910268, 24.648854526989265 60.15727734839288))"
397,770741.0,8.95,42346307,both,770741.0,15.45,42346307,both,6.5,0.7262569832402235,"POLYGON ((24.657853937012817 60.15743679708872, 24.657694285871933 60.15967968230624, 24.662194334950588 60.159759184740764, 24.66235368005067 60.15751629234926, 24.657853937012817 60.15743679708872))"
398,770742.0,18.25,42346172,both,770742.0,34.1,42346172,both,15.850000000000001,0.8684931506849316,"POLYGON ((24.66235368005067 60.15751629234926, 24.662194334950588 60.159759184740764, 24.666694409321046 60.159838534434336, 24.666853448374674 60.157595634882625, 24.66235368005067 60.15751629234926))"
399,770743.0,23.1,42348212,both,770743.0,41.76,42348212,both,18.659999999999997,0.8077922077922076,"POLYGON ((24.666853448374674 60.157595634882625, 24.666694409321046 60.159838534434336, 24.671194508934864 60.15991773138524, 24.671353241936405 60.15767482468706, 24.666853448374674 60.157595634882625))"
400,770744.0,15.57,42347762,both,770744.0,30.18,42347762,both,14.61,0.9383429672447013,"POLYGON ((24.671353241936405 60.15767482468706, 24.671194508934864 60.15991773138524, 24.67569463374361 60.15999677559179, 24.67585306068743 60.1577538617609, 24.671353241936405 60.15767482468706))"
401,770745.0,14.15,42348022,both,770745.0,24.84,42348022,both,10.69,0.7554770318021201,"POLYGON ((24.67585306068743 60.1577538617609, 24.67569463374361 60.15999677559179, 24.68019478369884 60.160075667052304, 24.680352904579323 60.15783274610243, 24.67585306068743 60.1577538617609))"
402,770746.0,12.7,42350053,both,770746.0,26.16,42350053,both,13.46,1.0598425196850394,"POLYGON ((24.680352904579323 60.15783274610243, 24.68019478369884 60.160075667052304, 24.68469495875211 60.16015440576505, 24.684852773563644 60.15791147770997, 24.680352904579323 60.15783274610243))"
403,770747.0,16.71,42349353,both,770747.0,29.39,42349353,both,12.68,0.7588270496708557,"POLYGON ((24.684852773563644 60.15791147770997, 24.68469495875211 60.16015440576505, 24.68919515885498 60.16023299172836, 24.68935266759197 60.15799005658179, 24.684852773563644 60.15791147770997))"
404,770748.0,8.07,42350793,both,770748.0,15.03,42350793,both,6.959999999999999,0.8624535315985129,"POLYGON ((24.68935266759197 60.15799005658179, 24.68919515885498 60.16023299172836, 24.693695383958996 60.160311424940545, 24.693852586615858 60.15806848271625, 24.68935266759197 60.15799005658179))"
405,770750.0,5.11,42351307,both,770750.0,9.2,42351307,both,4.089999999999999,0.8003913894324851,"POLYGON ((24.698352530586874 60.158146756111634, 24.698195634015722 60.1603897053999, 24.702695908976693 60.16046783310475, 24.702852499456576 60.15822487676628, 24.698352530586874 60.158146756111634))"
406,770754.0,3.57,42350804,both,770754.0,5.529999999999999,42350804,both,1.9599999999999995,0.5490196078431372,"POLYGON ((24.716352554973387 60.158458322268885, 24.71619688280061 60.16070129967552, 24.720697256894066 60.16077881634561, 24.72085262295342 60.158535831943766, 24.716352554973387 60.158458322268885))"
407,770755.0,70.05,42351038,both,770755.0,127.17,42351038,both,57.120000000000005,0.8154175588865097,"POLYGON ((24.72085262295342 60.158535831943766, 24.720697256894066 60.16077881634561, 24.7251976556495 60.16085618025285, 24.725352715589917 60.15861318886953, 24.72085262295342 60.158535831943766))"
408,770756.0,27.06,42354108,both,770756.0,48.67,42354108,both,21.610000000000003,0.7985957132298597,"POLYGON ((24.725352715589917 60.15861318886953, 24.7251976556495 60.16085618025285, 24.729698079018455 60.16093339139553, 24.729852832834432 60.158690393044495, 24.725352715589917 60.15861318886953))"
409,770757.0,20.54,42354579,both,770757.0,43.6,42354579,both,23.060000000000002,1.1226874391431354,"POLYGON ((24.729852832834432 60.158690393044495, 24.729698079018455 60.16093339139553, 24.734198526952465 60.161010449772014, 24.73435297463852 60.158767444467045, 24.729852832834432 60.158690393044495))"
410,770758.0,60.55,42355354,both,770758.0,106.31,42355354,both,45.760000000000005,0.7557390586292322,"POLYGON ((24.73435297463852 60.158767444467045, 24.734198526952465 60.161010449772014, 24.738698999403073 60.16108735538069, 24.73885314095372 60.1588443431355, 24.73435297463852 60.158767444467045))"
411,770759.0,115.3,42356671,both,770759.0,213.39,42356671,both,98.08999999999999,0.8507372072853425,"POLYGON ((24.73885314095372 60.1588443431355, 24.738698999403073 60.16108735538069, 24.74319949632181 60.16116410821983, 24.74335333173158 60.15892108904822, 24.73885314095372 60.1588443431355))"
412,770760.0,115.81,42359945,both,770760.0,221.2,42359945,both,105.38999999999999,0.9100250410154562,"POLYGON ((24.74335333173158 60.15892108904822, 24.74319949632181 60.16116410821983, 24.747700017660215 60.16124070828785, 24.747853546923654 60.15899768220353, 24.74335333173158 60.15892108904822))"
413,770761.0,11.6,42363805,both,770761.0,22.669999999999998,42363805,both,11.069999999999999,0.9543103448275861,"POLYGON ((24.747853546923654 60.15899768220353, 24.747700017660215 60.16124070828785, 24.75220056336981 60.161317155583056, 24.75235378648147 60.1590741225998, 24.747853546923654 60.15899768220353))"
414,770762.0,16.22,42363853,both,770762.0,31.759999999999998,42363853,both,15.54,0.9580764488286067,"POLYGON ((24.75235378648147 60.1590741225998, 24.75220056336981 60.161317155583056, 24.75670113340214 60.16139345010383, 24.756854050356587 60.15915041023539, 24.75235378648147 60.1590741225998))"
415,770763.0,22.18,42364341,both,770763.0,37.61,42364341,both,15.43,0.6956717763751127,"POLYGON ((24.756854050356587 60.15915041023539, 24.75670113340214 60.16139345010383, 24.76120172770872 60.16146959184852, 24.761354338500528 60.159226545108645, 24.756854050356587 60.15915041023539))"
416,770764.0,8.34,42364754,both,770764.0,15.73,42364754,both,7.390000000000001,0.8860911270983214,"POLYGON ((24.761354338500528 60.159226545108645, 24.76120172770872 60.16146959184852, 24.765702346241085 60.16154558081549, 24.76585465086484 60.15930252721794, 24.761354338500528 60.159226545108645))"
417,770765.0,27.55,42366622,both,770765.0,50.8,42366622,both,23.249999999999996,0.8439201451905625,"POLYGON ((24.76585465086484 60.15930252721794, 24.765702346241085 60.16154558081549, 24.770202988950757 60.16162141700312, 24.770354987401056 60.15937835656166, 24.76585465086484 60.15930252721794))"
418,770766.0,28.84,42366997,both,770766.0,51.04,42366997,both,22.2,0.7697642163661581,"POLYGON ((24.770354987401056 60.15937835656166, 24.770202988950757 60.16162141700312, 24.77470365578926 60.16169710040976, 24.77485534806071 60.159454033138125, 24.770354987401056 60.15937835656166))"
419,770767.0,18.87,42368263,both,770767.0,35.24,42368263,both,16.37,0.8675145733969264,"POLYGON ((24.77485534806071 60.159454033138125, 24.77470365578926 60.16169710040976, 24.77920434670812 60.1617726310338, 24.77935573279534 60.15952955694576, 24.77485534806071 60.159454033138125))"
420,770768.0,9.59,42370358,both,770768.0,16.11,42370358,both,6.52,0.6798748696558915,"POLYGON ((24.77935573279534 60.15952955694576, 24.77920434670812 60.1617726310338, 24.783705061658853 60.1618480088736, 24.783856141556473 60.15960492798292, 24.77935573279534 60.15952955694576))"
421,770769.0,43.97,42368899,both,770769.0,81.48,42368899,both,37.510000000000005,0.8530816465772119,"POLYGON ((24.783856141556473 60.15960492798292, 24.783705061658853 60.1618480088736, 24.788205800592984 60.16192323392754, 24.78835657429564 60.15968014624799, 24.783856141556473 60.15960492798292))"
422,770770.0,48.45,42371391,both,770770.0,83.52,42371391,both,35.06999999999999,0.7238390092879255,"POLYGON ((24.78835657429564 60.15968014624799, 24.788205800592984 60.16192323392754, 24.792706563462026 60.16199830619402, 24.792857030964374 60.15975521173933, 24.78835657429564 60.15968014624799))"
423,770771.0,37.78,42376707,both,770771.0,67.92,42376707,both,30.14,0.7977766013763896,"POLYGON ((24.792857030964374 60.15975521173933, 24.792706563462026 60.16199830619402, 24.797207350217498 60.1620732256714, 24.79735751151419 60.15983012445535, 24.792857030964374 60.15975521173933))"
424,770772.0,12.4,42378548,both,770772.0,25.669999999999998,42378548,both,13.269999999999998,1.0701612903225803,"POLYGON ((24.79735751151419 60.15983012445535, 24.797207350217498 60.1620732256714, 24.801708160810907 60.162147992358115, 24.801858015896624 60.159904884394436, 24.79735751151419 60.15983012445535))"
425,770773.0,1.75,42378559,both,770773.0,3.3899999999999997,42378559,both,1.6399999999999997,0.9371428571428569,"POLYGON ((24.801858015896624 60.159904884394436, 24.801708160810907 60.162147992358115, 24.806208995193774 60.162222606252506, 24.806358544063194 60.15997949155497, 24.801858015896624 60.159904884394436))"
426,770785.0,67.22,42657018,both,770785.0,126.12,42657018,both,58.900000000000006,0.8762273132996133,"POLYGON ((24.85586590978268 60.16079008648058, 24.855719729640338 60.16303327434236, 24.860220845714064 60.16310605460494, 24.860366719577154 60.16086286017442, 24.85586590978268 60.16079008648058))"
427,770786.0,62.11,42658335,both,770786.0,116.07000000000001,42658335,both,53.96000000000001,0.8687811946546451,"POLYGON ((24.860366719577154 60.16086286017442, 24.860220845714064 60.16310605460494, 24.864721984946772 60.16317868205459, 24.864867552525425 60.16093548106912, 24.860366719577154 60.16086286017442))"
428,770787.0,82.39999999999999,42660732,both,770787.0,147.16,42660732,both,64.76,0.7859223300970876,"POLYGON ((24.864867552525425 60.16093548106912, 24.864721984946772 60.16317868205459, 24.86922314728994 60.163251156689746, 24.869368408579 60.16100794916311, 24.864867552525425 60.16093548106912))"
