,destination_id_YKR_1,On-site workers_1,index_YKR_1,_merge_1,destination_id_YKR_2,On-site workers_2,index_YKR_2,_merge_2,absolute_change,percentage_change,geometry
3572,878763.0,0.65,42527946,both,878763.0,1.0,42527946,both,0.35,0.5384615384615384,"POLYGON ((24.750718384494768 60.24887122525316, 24.750564492321164 60.25111422513107, 24.755077372996414 60.25119064250187, 24.75523095706001 60.248947635714934, 24.750718384494768 60.24887122525316))"
3573,878764.0,3.73,42536237,both,878764.0,4.0,42536237,both,0.27,0.07238605898123325,"POLYGON ((24.75523095706001 60.248947635714934, 24.755077372996414 60.25119064250187, 24.75959027811535 60.25126690654317, 24.75974355406347 60.24902389286108, 24.75523095706001 60.248947635714934))"
3574,878765.0,3.81,42530301,both,878765.0,6.0,42530301,both,2.19,0.5748031496062992,"POLYGON ((24.75974355406347 60.24902389286108, 24.75959027811535 60.25126690654317, 24.764103207629073 60.25134301725333, 24.764256175456236 60.24909999668993, 24.75974355406347 60.24902389286108))"
3575,878766.0,1.57,42530453,both,878766.0,3.0,42530453,both,1.43,0.9108280254777069,"POLYGON ((24.764256175456236 60.24909999668993, 24.764103207629073 60.25134301725333, 24.768616161488666 60.25141897463076, 24.76876882118942 60.249175947199845, 24.764256175456236 60.24909999668993))"
3576,878767.0,2.28,42531491,both,878767.0,3.0,42531491,both,0.7200000000000002,0.3157894736842106,"POLYGON ((24.76876882118942 60.249175947199845, 24.768616161488666 60.25141897463076, 24.77312913964522 60.25149477867376, 24.773281491214117 60.24925174438916, 24.76876882118942 60.249175947199845))"
3577,878768.0,6.38,42531320,both,878768.0,7.0,42531320,both,0.6200000000000001,0.09717868338557996,"POLYGON ((24.773281491214117 60.24925174438916, 24.77312913964522 60.25149477867376, 24.777642142049817 60.25157042938071, 24.777794185481422 60.24932738825628, 24.773281491214117 60.24925174438916))"
3578,878769.0,1.97,43090701,both,878769.0,3.0,43090701,both,1.03,0.5228426395939086,"POLYGON ((24.777794185481422 60.24932738825628, 24.777642142049817 60.25157042938071, 24.782155168653546 60.25164592674998, 24.78230690394243 60.24940287879954, 24.777794185481422 60.24932738825628))"
3579,878770.0,1.8699999999999999,43090708,both,878770.0,3.0,43090708,both,1.1300000000000001,0.6042780748663102,"POLYGON ((24.78230690394243 60.24940287879954, 24.782155168653546 60.25164592674998, 24.78666821940749 60.25172127077994, 24.786819646548242 60.24947821601731, 24.78230690394243 60.24940287879954))"
3580,878774.0,3.74,43090547,both,878774.0,4.0,43090547,both,0.2599999999999998,0.06951871657754005,"POLYGON ((24.800358018745378 60.24970330770153, 24.800207516081404 60.25194638281766, 24.804720662946995 60.25202111347412, 24.80487085744129 60.24977803160116, 24.800358018745378 60.24970330770153))"
3581,878775.0,4.05,43091526,both,878775.0,5.0,43091526,both,0.9500000000000002,0.23456790123456794,"POLYGON ((24.80487085744129 60.24977803160116, 24.804720662946995 60.25202111347412, 24.809233833718192 60.25209569078318, 24.80938372003745 60.24985260216721, 24.80487085744129 60.24977803160116))"
3582,878776.0,3.09,43092582,both,878776.0,4.0,43092582,both,0.9100000000000001,0.2944983818770227,"POLYGON ((24.80938372003745 60.24985260216721, 24.809233833718192 60.25209569078318, 24.813747028346064 60.25217011474318, 24.813896606484935 60.249927019398044, 24.80938372003745 60.24985260216721))"
3583,878777.0,3.14,43093010,both,878777.0,4.0,43093010,both,0.8599999999999999,0.2738853503184713,"POLYGON ((24.813896606484935 60.249927019398044, 24.813747028346064 60.25217011474318, 24.818260246781687 60.252244385352554, 24.818409516734828 60.25000128329209, 24.813896606484935 60.249927019398044))"
3584,878778.0,0.57,43093344,both,878778.0,2.0,43093344,both,1.4300000000000002,2.508771929824562,"POLYGON ((24.818409516734828 60.25000128329209, 24.818260246781687 60.252244385352554, 24.82277348897613 60.25231850260971, 24.82292245073822 60.25007539384774, 24.818409516734828 60.25000128329209))"
3585,878781.0,9.2,42936581,both,878781.0,11.0,42936581,both,1.8000000000000007,0.19565217391304357,"POLYGON ((24.83194838980979 60.250223154937395, 24.83180004444574 60.252466277060876, 24.83631335762304 60.252539934251686, 24.83646139478012 60.25029680546824, 24.83194838980979 60.250223154937395))"
3586,878784.0,17.59,42335227,both,878784.0,19.0,42335227,both,1.4100000000000001,0.08015918135304151,"POLYGON ((24.845487475345255 60.25044364649392, 24.84534005461795 60.25268678855586, 24.849853438337686 60.252759985666046, 24.850000550842207 60.250516836985646, 24.845487475345255 60.25044364649392))"
3587,878785.0,55.5,42992014,both,878785.0,63.0,42992014,both,7.5,0.13513513513513514,"POLYGON ((24.850000550842207 60.250516836985646, 24.849853438337686 60.252759985666046, 24.85436684547368 60.25283302941284, 24.85451364975017 60.250589874127805, 24.850000550842207 60.250516836985646))"
3588,878786.0,17.89,43005044,both,878786.0,21.0,43005044,both,3.1099999999999994,0.17384013415315816,"POLYGON ((24.85451364975017 60.250589874127805, 24.85436684547368 60.25283302941284, 24.858880275977 60.2529059197947, 24.85902677202022 60.25066275791884, 24.85451364975017 60.250589874127805))"
3589,878787.0,29.37,42876182,both,878787.0,32.0,42876182,both,2.629999999999999,0.08954715696288726,"POLYGON ((24.85902677202022 60.25066275791884, 24.858880275977 60.2529059197947, 24.863393729798698 60.25297865681002, 24.863539917603408 60.25073548835717, 24.85902677202022 60.25066275791884))"
3590,878788.0,5.68,43039797,both,878788.0,7.0,43039797,both,1.3200000000000003,0.23239436619718315,"POLYGON ((24.863539917603408 60.25073548835717, 24.863393729798698 60.25297865681002, 24.867907206889825 60.25305124045723, 24.868053086450818 60.250808065441255, 24.863539917603408 60.25073548835717))"
3591,878789.0,6.15,43206511,both,878789.0,7.0,43206511,both,0.8499999999999996,0.13821138211382109,"POLYGON ((24.868053086450818 60.250808065441255, 24.867907206889825 60.25305124045723, 24.87242070720143 60.25312367073476, 24.8725662785135 60.2508804891695, 24.868053086450818 60.250808065441255))"
3592,878791.0,4.29,43039917,both,878791.0,7.0,43039917,both,2.71,0.6317016317016317,"POLYGON ((24.877079493742524 60.250952759540354, 24.87693423068458 60.25319594764105, 24.881447777290305 60.25326807117455, 24.881592732088947 60.25102487655225, 24.877079493742524 60.250952759540354))"
3593,878792.0,1.41,43006839,both,878792.0,2.0,43006839,both,0.5900000000000001,0.41843971631205684,"POLYGON ((24.881592732088947 60.25102487655225, 24.881447777290305 60.25326807117455, 24.885961346969665 60.25334004133369, 24.886105993503826 60.25109684020361, 24.881592732088947 60.25102487655225))"
3594,878793.0,17.63,43009238,both,878793.0,19.0,43009238,both,1.370000000000001,0.07770845150311974,"POLYGON ((24.886105993503826 60.25109684020361, 24.885961346969665 60.25334004133369, 24.8904749396737 60.25341185811692, 24.89061927793822 60.251168650492914, 24.886105993503826 60.25109684020361))"
3595,878795.0,41.63,43037557,both,878795.0,46.0,43037557,both,4.369999999999997,0.10497237569060766,"POLYGON ((24.895132585343188 60.251240307418584, 24.894988555353464 60.2534835215227, 24.89950219395999 60.25355503154945, 24.899645915669776 60.25131181097909, 24.895132585343188 60.251240307418584))"
3596,878796.0,11.89,43044344,both,878796.0,13.0,43044344,both,1.1099999999999994,0.09335576114381829,"POLYGON ((24.899645915669776 60.25131181097909, 24.89950219395999 60.25355503154945, 24.904015855444325 60.25362638819565, 24.904159268869048 60.25138316117287, 24.899645915669776 60.25131181097909))"
3597,878797.0,2.43,43044357,both,878797.0,3.0,43044357,both,0.5699999999999998,0.23456790123456783,"POLYGON ((24.904159268869048 60.25138316117287, 24.904015855444325 60.25362638819565, 24.908529539757502 60.25369759145973, 24.90867264489204 60.251454357998405, 24.904159268869048 60.25138316117287))"
3598,878799.0,13.95,42925477,both,878799.0,17.0,42925477,both,3.0500000000000007,0.21863799283154128,"POLYGON ((24.913186043689816 60.25152540145413, 24.91304324685057 60.253768641340194, 24.917556976674557 60.25383953783548, 24.917699465213417 60.251596291538526, 24.913186043689816 60.25152540145413))"
3599,878800.0,0.55,43043835,both,878800.0,1.0,43043835,both,0.44999999999999996,0.818181818181818,"POLYGON ((24.917699465213417 60.251596291538526, 24.917556976674557 60.25383953783548, 24.922070729180504 60.253910280944055, 24.92221290941389 60.25166702825006, 24.917699465213417 60.251596291538526))"
3600,878801.0,3.02,43044572,both,878801.0,5.0,43044572,both,1.98,0.6556291390728477,"POLYGON ((24.92221290941389 60.25166702825006, 24.922070729180504 60.253910280944055, 24.926584504319447 60.25398087066439, 24.92672637624228 60.251737611587224, 24.92221290941389 60.25166702825006))"
3601,878802.0,10.7,43046557,both,878802.0,15.0,43046557,both,4.300000000000001,0.4018691588785048,"POLYGON ((24.92672637624228 60.251737611587224, 24.926584504319447 60.25398087066439, 24.93109830204241 60.25405130699497, 24.931239865649626 60.25180804154846, 24.92672637624228 60.251737611587224))"
3602,878803.0,1.57,43045907,both,878803.0,3.0,43045907,both,1.43,0.9108280254777069,"POLYGON ((24.931239865649626 60.25180804154846, 24.93109830204241 60.25405130699497, 24.93561212230043 60.25412158993427, 24.93575337758698 60.25187831813225, 24.931239865649626 60.25180804154846))"
3603,878804.0,6.49,43048232,both,878804.0,9.0,43048232,both,2.51,0.38674884437596296,"POLYGON ((24.93575337758698 60.25187831813225, 24.93561212230043 60.25412158993427, 24.940125965044537 60.25419171948078, 24.940266912005374 60.251948441337085, 24.93575337758698 60.25187831813225))"
3604,878805.0,4.52,43048818,both,878805.0,6.0,43048818,both,1.4800000000000004,0.3274336283185842,"POLYGON ((24.940266912005374 60.251948441337085, 24.940125965044537 60.25419171948078, 24.944639830225753 60.25426169563296, 24.944780468855846 60.252018411161444, 24.940266912005374 60.251948441337085))"
3605,878806.0,5.46,43050195,both,878806.0,7.0,43050195,both,1.54,0.28205128205128205,"POLYGON ((24.944780468855846 60.252018411161444, 24.944639830225753 60.25426169563296, 24.949153717795106 60.25433151838933, 24.949294048089442 60.25208822760382, 24.944780468855846 60.252018411161444))"
3606,878807.0,62.43,43088811,both,878807.0,67.0,43088811,both,4.57,0.07320198622457152,"POLYGON ((24.949294048089442 60.25208822760382, 24.949153717795106 60.25433151838933, 24.953667627703627 60.25440118774835, 24.95380764965719 60.25215789066271, 24.949294048089442 60.25208822760382))"
3607,878808.0,2.41,43050203,both,878808.0,3.0,43050203,both,0.5899999999999999,0.2448132780082987,"POLYGON ((24.95380764965719 60.25215789066271, 24.953667627703627 60.25440118774835, 24.958181559902332 60.254470703708535, 24.958321273510123 60.2522274003366, 24.95380764965719 60.25215789066271))"
3608,878813.0,2.08,43033267,both,878813.0,4.0,43033267,both,1.92,0.923076923076923,"POLYGON ((24.976375990794377 60.25250390515222, 24.976237510619438 60.254747233530836, 24.980751553534372 60.25481598247435, 24.980889725338713 60.25257264787866, 24.976375990794377 60.25250390515222))"
3609,878814.0,11.57,43002338,both,878814.0,14.0,43002338,both,2.4299999999999997,0.2100259291270527,"POLYGON ((24.980889725338713 60.25257264787866, 24.980751553534372 60.25481598247435, 24.985265618445602 60.25488457801004, 24.98540348187441 60.25264123721114, 24.980889725338713 60.25257264787866))"
3610,878815.0,8.3,43000806,both,878815.0,10.0,43000806,both,1.6999999999999993,0.20481927710843364,"POLYGON ((24.98540348187441 60.25264123721114, 24.985265618445602 60.25488457801004, 24.989779705304137 60.254953020136455, 24.989917260352495 60.252709673148196, 24.98540348187441 60.25264123721114))"
3611,878816.0,3.4,43000977,both,878816.0,4.0,43000977,both,0.6000000000000001,0.17647058823529416,"POLYGON ((24.989917260352495 60.252709673148196, 24.989779705304137 60.254953020136455, 24.994293814060995 60.255021308852115, 24.994431060723986 60.252777955688316, 24.989917260352495 60.252709673148196))"
3612,878817.0,670.68,43088371,both,878817.0,723.0,43088371,both,52.32000000000005,0.07801037752728582,"POLYGON ((24.994431060723986 60.252777955688316, 24.994293814060995 60.255021308852115, 24.99880794466718 60.25508944415551, 24.998944882939906 60.25284608483004, 24.994431060723986 60.252777955688316))"
3613,878818.0,185.18,43061402,both,878818.0,204.0,43061402,both,18.819999999999993,0.10163084566367854,"POLYGON ((24.998944882939906 60.25284608483004, 24.99880794466718 60.25508944415551, 25.003322097073703 60.25515742604519, 25.003458726951273 60.25291406057191, 24.998944882939906 60.25284608483004))"
3614,878819.0,36.83,43063209,both,878819.0,40.0,43063209,both,3.1700000000000017,0.08607113765951675,"POLYGON ((25.003458726951273 60.25291406057191, 25.003322097073703 60.25515742604519, 25.007836271231568 60.255225254519694, 25.00797259270911 60.25298188291244, 25.003458726951273 60.25291406057191))"
3615,878820.0,95.96,43003084,both,878820.0,122.0,43003084,both,26.040000000000006,0.27136306794497717,"POLYGON ((25.00797259270911 60.25298188291244, 25.007836271231568 60.255225254519694, 25.012350467091782 60.255292929577536, 25.012486480164423 60.253049551850154, 25.00797259270911 60.25298188291244))"
3616,878821.0,242.09,42663970,both,878821.0,326.0,42663970,both,83.91,0.3466066338964848,"POLYGON ((25.012486480164423 60.253049551850154, 25.012350467091782 60.255292929577536, 25.01686468460535 60.25536045121727, 25.017000389268233 60.25311706738361, 25.012486480164423 60.253049551850154))"
3617,878822.0,46.05,43003324,both,878822.0,52.0,43003324,both,5.950000000000003,0.12920738327904457,"POLYGON ((25.017000389268233 60.25311706738361, 25.01686468460535 60.25536045121727, 25.021378923723272 60.255427819437436, 25.02151431997156 60.25318442951135, 25.017000389268233 60.25311706738361))"
3618,878823.0,56.92,42992800,both,878823.0,67.0,42992800,both,10.079999999999998,0.17709065354884043,"POLYGON ((25.02151431997156 60.25318442951135, 25.021378923723272 60.255427819437436, 25.02589318439655 60.255495034236574, 25.0260282722254 60.25325163823191, 25.02151431997156 60.25318442951135))"
3619,878824.0,52.42,43208666,both,878824.0,62.0,43208666,both,9.579999999999998,0.18275467378863025,"POLYGON ((25.0260282722254 60.25325163823191, 25.02589318439655 60.255495034236574, 25.030407466576186 60.25556209561322, 25.030542245980776 60.25331869354384, 25.0260282722254 60.25325163823191))"
3620,878825.0,5.5,43003513,both,878825.0,6.0,43003513,both,0.5,0.09090909090909091,"POLYGON ((25.030542245980776 60.25331869354384, 25.030407466576186 60.25556209561322, 25.034921770213177 60.25562900356595, 25.035056241188695 60.25338559544568, 25.030542245980776 60.25331869354384))"
3621,878826.0,14.54,43003684,both,878826.0,18.0,43003684,both,3.460000000000001,0.23796423658872085,"POLYGON ((25.035056241188695 60.25338559544568, 25.034921770213177 60.25562900356595, 25.039436095258516 60.2556957580933, 25.039570257800165 60.253452343936004, 25.035056241188695 60.25338559544568))"
3622,878830.0,13.75,42639066,both,878830.0,15.0,42639066,both,1.25,0.09090909090909091,"POLYGON ((25.053112435565914 60.25365166892338, 25.05297919835458 60.255895101108656, 25.05749360854326 60.25596124192011, 25.057626537301626 60.25371780375321, 25.053112435565914 60.25365166892338))"
3623,878831.0,41.74,42551441,both,878831.0,47.0,42551441,both,5.259999999999998,0.1260182079540009,"POLYGON ((25.057626537301626 60.25371780375321, 25.05749360854326 60.25596124192011, 25.062008039895254 60.256027229298994, 25.0621406601959 60.25378378516434, 25.057626537301626 60.25371780375321))"
3624,878832.0,20.669999999999998,43004585,both,878832.0,23.0,43004585,both,2.330000000000002,0.1127237542331883,"POLYGON ((25.0621406601959 60.25378378516434, 25.062008039895254 60.256027229298994, 25.066522492361543 60.25609306324391, 25.06665480419974 60.25384961315533, 25.0621406601959 60.25378378516434))"
3625,878833.0,14.1,42973222,both,878833.0,24.0,42973222,both,9.9,0.7021276595744681,"POLYGON ((25.06665480419974 60.25384961315533, 25.066522492361543 60.25609306324391, 25.07103696589312 60.2561587437534, 25.071168969264143 60.253915287724745, 25.06665480419974 60.25384961315533))"
3626,878834.0,9.46,43005771,both,878834.0,12.0,43005771,both,2.539999999999999,0.26849894291754745,"POLYGON ((25.071168969264143 60.253915287724745, 25.07103696589312 60.2561587437534, 25.07555146044097 60.256224270826074, 25.0756831553401 60.25398080887122, 25.071168969264143 60.253915287724745))"
3627,878835.0,22.91,43007113,both,878835.0,26.0,43007113,both,3.09,0.13487560017459624,"POLYGON ((25.0756831553401 60.25398080887122, 25.07555146044097 60.256224270826074, 25.080065975956074 60.25628964446049, 25.080197362378613 60.254046176593285, 25.0756831553401 60.25398080887122))"
3628,878836.0,72.96000000000001,42802189,both,878836.0,79.0,42802189,both,6.039999999999992,0.08278508771929813,"POLYGON ((25.080197362378613 60.254046176593285, 25.080065975956074 60.25628964446049, 25.084580512389415 60.256354864655265, 25.084711590330674 60.25411139088955, 25.080197362378613 60.254046176593285))"
3629,878840.0,49.55,43032847,both,878840.0,52.0,43032847,both,2.450000000000003,0.04944500504540874,"POLYGON ((25.098254399178032 60.25430611320947, 25.098124246708668 60.25654960458757, 25.102638866324757 60.25661421100965, 25.10276871029418 60.25437071378846, 25.098254399178032 60.25430611320947))"
3630,878841.0,794.93,43053426,both,878841.0,952.0,43053426,both,157.07000000000005,0.19758972488143617,"POLYGON ((25.10276871029418 60.25437071378846, 25.102638866324757 60.25661421100965, 25.10715350661397 60.25667866398508, 25.107283042078816 60.254435160934655, 25.10276871029418 60.25437071378846))"
3631,878843.0,25.41,43053645,both,878843.0,29.0,43053645,both,3.59,0.14128295946477765,"POLYGON ((25.111797394482927 60.25449945464663, 25.111668167527284 60.25674296351242, 25.116182849015676 60.25680710959031, 25.116311767457496 60.25456359492299, 25.111797394482927 60.25449945464663))"
3632,878849.0,3.18,43110617,both,878849.0,4.0,43110617,both,0.8199999999999998,0.25786163522012573,"POLYGON ((25.138883939171556 60.25488199472247, 25.13875656336767 60.257125538189555, 25.14327136727685 60.25718876354171, 25.143398434539453 60.25494521435623, 25.138883939171556 60.25488199472247))"
3633,878853.0,1.6600000000000001,43006086,both,878853.0,2.0,43006086,both,0.33999999999999986,0.20481927710843364,"POLYGON ((25.15694204181086 60.25513395258073, 25.15681590019928 60.257377518838226, 25.161330784741587 60.25744013034584, 25.161456617793803 60.25519655842541, 25.15694204181086 60.25513395258073))"
3634,878864.0,0.79,43006593,both,878864.0,2.0,43006593,both,1.21,1.5316455696202531,"POLYGON ((25.20660347124752 60.25581417686389, 25.206480724034346 60.258057804651585, 25.21099582627149 60.25811872797572, 25.211118264876458 60.25587509467755, 25.20660347124752 60.25581417686389))"
3635,878867.0,5.51,43007061,both,878867.0,7.0,43007061,both,1.4900000000000002,0.27041742286751363,"POLYGON ((25.22014791056053 60.25599646990753, 25.220026089185072 60.258240114185085, 25.224541249763398 60.25830057706771, 25.224662762517568 60.25605692732122, 25.22014791056053 60.25599646990753))"
3636,878868.0,0.97,43007738,both,878868.0,1.0,43007738,both,0.030000000000000027,0.03092783505154642,"POLYGON ((25.224662762517568 60.25605692732122, 25.224541249763398 60.25830057706771, 25.229056429690665 60.25836088646719, 25.229177633819205 60.256117231265655, 25.224662762517568 60.25605692732122))"
3637,881412.0,0.58,42532248,both,881412.0,1.0,42532248,both,0.42000000000000004,0.7241379310344829,"POLYGON ((24.520441135422498 60.2470136639662, 24.52027151017593 60.249256292103595, 24.52478338727441 60.24934053463111, 24.524952704656094 60.2470978988788, 24.520441135422498 60.2470136639662))"
3638,881413.0,0.9,42531432,both,881413.0,1.0,42531432,both,0.09999999999999998,0.11111111111111108,"POLYGON ((24.524952704656094 60.2470978988788, 24.52478338727441 60.24934053463111, 24.52929529131471 60.24942462390374, 24.529464300825467 60.2471819805503, 24.524952704656094 60.2470978988788))"
3639,881428.0,2.63,42531391,both,881428.0,3.0,42531391,both,0.3700000000000001,0.14068441064638787,"POLYGON ((24.592629448110564 60.24834303262579, 24.59246474942061 60.25058578094402, 24.596977051727368 60.25066757117697, 24.59714144245714 60.24842481546485, 24.592629448110564 60.24834303262579))"
3640,881429.0,0.85,42531394,both,881429.0,2.0,42531394,both,1.15,1.352941176470588,"POLYGON ((24.59714144245714 60.24842481546485, 24.596977051727368 60.25066757117697, 24.60148938019442 60.25074920812633, 24.601653462958144 60.24850644503419, 24.59714144245714 60.24842481546485))"
3641,881441.0,0.82,42532022,both,881441.0,1.0,42532022,both,0.18000000000000005,0.2195121951219513,"POLYGON ((24.651287400689842 60.24939425399191, 24.6511267059365 60.25163709735217, 24.655639344515556 60.25171689476219, 24.65579973123334 60.24947404418775, 24.651287400689842 60.24939425399191))"
3642,881454.0,1.71,42562328,both,881454.0,2.0,42562328,both,0.29000000000000004,0.16959064327485382,"POLYGON ((24.709949674279148 60.25041956924099, 24.70979298443121 60.25266250530696, 24.714305951021707 60.25274030960278, 24.714462332760554 60.25049736650239, 24.709949674279148 60.25041956924099))"
3643,881456.0,10.15,42533031,both,881456.0,11.0,42533031,both,0.8499999999999996,0.08374384236453199,"POLYGON ((24.71897501612576 60.250575010449296, 24.718818942501574 60.25281796057027, 24.723331958821916 60.252895458207746, 24.723487724325864 60.25065250108003, 24.71897501612576 60.250575010449296))"
3644,881457.0,3.12,42534267,both,881457.0,4.0,42534267,both,0.8799999999999999,0.282051282051282,"POLYGON ((24.723487724325864 60.25065250108003, 24.723331958821916 60.252895458207746, 24.72784499993382 60.25297280251354, 24.728000457311975 60.25072983839291, 24.723487724325864 60.25065250108003))"
3645,881459.0,2.81,42533002,both,881459.0,4.0,42533002,both,1.19,0.42348754448398573,"POLYGON ((24.732513215035194 60.25080702238623, 24.73235806578838 60.25304999348599, 24.736871156336687 60.2531270311234, 24.737025997446626 60.250884053058385, 24.732513215035194 60.25080702238623))"
3646,881464.0,0.85,42534436,both,881464.0,1.0,42534436,both,0.15000000000000002,0.17647058823529416,"POLYGON ((24.755077372996414 60.25119064250187, 24.754923764489117 60.2534336482896, 24.759436977772452 60.25350991922702, 24.75959027811535 60.25126690654317, 24.755077372996414 60.25119064250187))"
3647,881465.0,0.56,42534899,both,881465.0,1.0,42534899,both,0.43999999999999995,0.7857142857142856,"POLYGON ((24.75959027811535 60.25126690654317, 24.759436977772452 60.25350991922702, 24.763950215456035 60.25358603681946, 24.764103207629073 60.25134301725333, 24.75959027811535 60.25126690654317))"
3648,881466.0,0.53,42535777,both,881466.0,1.0,42535777,both,0.47,0.8867924528301886,"POLYGON ((24.764103207629073 60.25134301725333, 24.763950215456035 60.25358603681946, 24.76846347749095 60.253662001065315, 24.768616161488666 60.25141897463076, 24.764103207629073 60.25134301725333))"
3649,881467.0,3.7800000000000002,42535663,both,881467.0,5.0,42535663,both,1.2199999999999998,0.3227513227513227,"POLYGON ((24.768616161488666 60.25141897463076, 24.76846347749095 60.253662001065315, 24.772976763828275 60.253737811962914, 24.77312913964522 60.25149477867376, 24.768616161488666 60.25141897463076))"
3650,881468.0,1.84,42535244,both,881468.0,4.0,42535244,both,2.16,1.173913043478261,"POLYGON ((24.77312913964522 60.25149477867376, 24.772976763828275 60.253737811962914, 24.777490074419084 60.25381346951064, 24.777642142049817 60.25157042938071, 24.77312913964522 60.25149477867376))"
3651,881469.0,7.85,43095125,both,881469.0,10.0,43095125,both,2.1500000000000004,0.2738853503184714,"POLYGON ((24.777642142049817 60.25157042938071, 24.777490074419084 60.25381346951064, 24.782003409214447 60.25388897370685, 24.782155168653546 60.25164592674998, 24.777642142049817 60.25157042938071))"
3652,881470.0,0.94,43092767,both,881470.0,1.0,43092767,both,0.06000000000000005,0.06382978723404262,"POLYGON ((24.782155168653546 60.25164592674998, 24.782003409214447 60.25388897370685, 24.78651676816544 60.25396432454991, 24.78666821940749 60.25172127077994, 24.782155168653546 60.25164592674998))"
3653,881473.0,11.13,43095458,both,881473.0,12.0,43095458,both,0.8699999999999992,0.07816711590296488,"POLYGON ((24.795694393170336 60.25187149881538, 24.795543558338593 60.25411456617008, 24.80005698946289 60.25418945694395, 24.800207516081404 60.25194638281766, 24.795694393170336 60.25187149881538))"
3654,881474.0,0.82,43094437,both,881474.0,1.0,43094437,both,0.18000000000000005,0.2195121951219513,"POLYGON ((24.800207516081404 60.25194638281766, 24.80005698946289 60.25418945694395, 24.804570444547092 60.25426419435817, 24.804720662946995 60.25202111347412, 24.800207516081404 60.25194638281766))"
3655,881475.0,4.1,42937541,both,881475.0,5.0,42937541,both,0.9000000000000004,0.21951219512195133,"POLYGON ((24.804720662946995 60.25202111347412, 24.804570444547092 60.25426419435817, 24.809083923542254 60.254338778411146, 24.809233833718192 60.25209569078318, 24.804720662946995 60.25202111347412))"
3656,881476.0,0.61,43096864,both,881476.0,1.0,43096864,both,0.39,0.639344262295082,"POLYGON ((24.809233833718192 60.25209569078318, 24.809083923542254 60.254338778411146, 24.813597426399447 60.254413209101244, 24.813747028346064 60.25217011474318, 24.809233833718192 60.25209569078318))"
3657,881477.0,5.76,42463423,both,881477.0,7.0,42463423,both,1.2400000000000002,0.21527777777777782,"POLYGON ((24.813747028346064 60.25217011474318, 24.813597426399447 60.254413209101244, 24.818110953069723 60.25448748642687, 24.818260246781687 60.252244385352554, 24.813747028346064 60.25217011474318))"
3658,881478.0,0.73,43096959,both,881478.0,1.0,43096959,both,0.27,0.36986301369863017,"POLYGON ((24.818260246781687 60.252244385352554, 24.818110953069723 60.25448748642687, 24.822624503504148 60.254561610386446, 24.82277348897613 60.25231850260971, 24.818260246781687 60.252244385352554))"
3659,881479.0,198.3,43162548,both,881479.0,215.0,43162548,both,16.69999999999999,0.08421583459404935,"POLYGON ((24.82277348897613 60.25231850260971, 24.822624503504148 60.254561610386446, 24.82713807765378 60.25463558097831, 24.827286754880458 60.25239246651301, 24.82277348897613 60.25231850260971))"
3660,881480.0,483.73,43077924,both,881480.0,523.0,43077924,both,39.26999999999998,0.08118165092096827,"POLYGON ((24.827286754880458 60.25239246651301, 24.82713807765378 60.25463558097831, 24.831651675469672 60.254709398200916, 24.83180004444574 60.252466277060876, 24.827286754880458 60.25239246651301))"
3661,881484.0,2.54,43006612,both,881484.0,3.0,43006612,both,0.45999999999999996,0.1811023622047244,"POLYGON ((24.84534005461795 60.25268678855586, 24.84519261042544 60.25492992963709, 24.849706302416898 60.255003133366664, 24.849853438337686 60.252759985666046, 24.84534005461795 60.25268678855586))"
3662,881485.0,0.94,42556623,both,881485.0,1.0,42556623,both,0.06000000000000005,0.06382978723404262,"POLYGON ((24.849853438337686 60.252759985666046, 24.849706302416898 60.255003133366664, 24.85422001782987 60.25507618371903, 24.85436684547368 60.25283302941284, 24.849853438337686 60.252759985666046))"
3663,881486.0,52.1,43201185,both,881486.0,56.0,43201185,both,3.8999999999999986,0.07485604606525909,"POLYGON ((24.85436684547368 60.25283302941284, 24.85422001782987 60.25507618371903, 24.85873375661541 60.25514908069256, 24.858880275977 60.2529059197947, 24.85436684547368 60.25283302941284))"
3664,881487.0,1.16,43010547,both,881487.0,2.0,43010547,both,0.8400000000000001,0.7241379310344829,"POLYGON ((24.858880275977 60.2529059197947, 24.85873375661541 60.25514908069256, 24.863247518724553 60.255221824285755, 24.863393729798698 60.25297865681002, 24.858880275977 60.2529059197947))"
3665,881488.0,22.25,43100964,both,881488.0,25.0,43100964,both,2.75,0.12359550561797752,"POLYGON ((24.863393729798698 60.25297865681002, 24.863247518724553 60.255221824285755, 24.867761304108345 60.25529441449698, 24.867907206889825 60.25305124045723, 24.863393729798698 60.25297865681002))"
3666,881489.0,5.32,43101191,both,881489.0,6.0,43101191,both,0.6799999999999997,0.1278195488721804,"POLYGON ((24.867907206889825 60.25305124045723, 24.867761304108345 60.25529441449698, 24.87227511271783 60.25536685132471, 24.87242070720143 60.25312367073476, 24.867907206889825 60.25305124045723))"
3667,881491.0,6.57,43015915,both,881491.0,7.0,43015915,both,0.4299999999999997,0.06544901065449006,"POLYGON ((24.87693423068458 60.25319594764105, 24.876788944504046 60.25543913476735, 24.881302799418034 60.255511264823355, 24.881447777290305 60.25326807117455, 24.87693423068458 60.25319594764105))"
