,absolute_change,percentage_change,CO2 kg emissions diff,geometry,origid_id_YKR_1,"CO2 emissions, gramms_1",origid_id_YKR_2,"CO2 emissions, gramms_2"
3960,7503.84225,2.314190813,7.50384225,"POLYGON ((24.972555889752755 60.24121838395328, 24.97241721160919 60.24346171088143, 24.976929691140192 60.24353058208524, 24.977068061162857 60.24128724893042, 24.972555889752755 60.24121838395328))",865312,3242.533938,865312,10746.37619
3961,-332.248917,-0.143466139,-0.332248917,"POLYGON ((24.977068061162857 60.24128724893042, 24.976929691140192 60.24353058208524, 24.98144219269177 60.24359929995193, 24.981580254588604 60.2413559605843, 24.977068061162857 60.24128724893042))",865313,2315.86992,865313,1983.621003
3962,-1023.453991,-0.032085703,-1.023453991,"POLYGON ((24.981580254588604 60.2413559605843, 24.98144219269177 60.24359929995193, 24.98595471621499 60.24366786448003, 24.986092469981063 60.24142451891344, 24.981580254588604 60.2413559605843))",865314,31897.5087,865314,30874.05471
3963,1258.346985,0.015473828,1.258346985,"POLYGON ((24.986092469981063 60.24142451891344, 24.98595471621499 60.24366786448003, 24.99046726166093 60.243736275668084, 24.990604707291325 60.24149292391634, 24.986092469981063 60.24142451891344))",865315,81320.98737,865315,82579.33435
3964,-16875.96709,-0.157642529,-16.87596709,"POLYGON ((24.990604707291325 60.24149292391634, 24.99046726166093 60.243736275668084, 24.994979828980643 60.243804533514556, 24.995116966470462 60.24156117559152, 24.990604707291325 60.24149292391634))",865316,107052.1213,865316,90176.15418
3965,1061.330652,0.031493324,1.061330652,"POLYGON ((24.995116966470462 60.24156117559152, 24.994979828980643 60.243804533514556, 24.9994924181252 60.24387263801801, 24.99962924746955 60.24162927393752, 24.995116966470462 60.24156117559152))",865317,33700.17921,865317,34761.50987
3966,502.6882945,0.016025919,0.502688295,"POLYGON ((24.99962924746955 60.24162927393752, 24.9994924181252 60.24387263801801, 25.004005029045665 60.243940589176994, 25.00414155023966 60.24169721895286, 24.99962924746955 60.24162927393752))",865318,31367.20584,865318,31869.89413
3967,5083.630637,0.63593097,5.083630637,"POLYGON ((25.00414155023966 60.24169721895286, 25.004005029045665 60.243940589176994, 25.008517661693094 60.24400838699, 25.008653874731866 60.24176501063608, 25.00414155023966 60.24169721895286))",865319,7993.997588,865319,13077.62822
3968,-179.9745507,-0.002719362,-0.179974551,"POLYGON ((25.008653874731866 60.24176501063608, 25.008517661693094 60.24400838699, 25.013030316018554 60.244076031455585, 25.01316622089724 60.24183264898572, 25.008653874731866 60.24176501063608))",865320,66182.6412,865320,66002.66664
3969,2894.697605,0.152389313,2.894697605,"POLYGON ((25.01316622089724 60.24183264898572, 25.013030316018554 60.244076031455585, 25.0175429919731 60.24414352257229, 25.017678588686856 60.24190013400029, 25.01316622089724 60.24183264898572))",865321,18995.41082,865321,21890.10842
3970,434.583198,0.144872453,0.434583198,"POLYGON ((25.017678588686856 60.24190013400029, 25.0175429919731 60.24414352257229, 25.02205568950779 60.244210860338626, 25.022190978051775 60.24196746567839, 25.017678588686856 60.24190013400029))",865322,2999.764194,865322,3434.347392
3971,-3693.817218,-6.099164583,-3.693817218,"POLYGON ((25.022190978051775 60.24196746567839, 25.02205568950779 60.244210860338626, 25.026568408573677 60.244278044753166, 25.02670338894307 60.24203464401852, 25.022190978051775 60.24196746567839))",865323,605.626749,865323,-3088.190469
3972,-8584.016138,-0.148690128,-8.584016138,"POLYGON ((25.02670338894307 60.24203464401852, 25.026568408573677 60.244278044753166, 25.03108114912182 60.24434507581447, 25.031215821311797 60.24210166901921, 25.02670338894307 60.24203464401852))",865324,57730.9081,865324,49146.89196
3973,-10227.08472,-0.129055658,-10.22708472,"POLYGON ((25.031215821311797 60.24210166901921, 25.03108114912182 60.24434507581447, 25.03559391110327 60.24441195352107, 25.03572827510903 60.24216854067908, 25.031215821311797 60.24210166901921))",865325,79245.5354,865325,69018.45068
3974,-4160.576474,-0.340142117,-4.160576474,"POLYGON ((25.03572827510903 60.24216854067908, 25.03559391110327 60.24441195352107, 25.04010669446908 60.244478677871534, 25.04024075028582 60.24223525899663, 25.03572827510903 60.24216854067908))",865326,12231.87682,865326,8071.300342
3975,5963.106795,0.979554682,5.963106795,"POLYGON ((25.04024075028582 60.24223525899663, 25.04010669446908 60.244478677871534, 25.044619499170295 60.24454524886441, 25.044753246793242 60.24230182397044, 25.04024075028582 60.24223525899663))",865327,6087.569082,865327,12050.67588
3976,6654.137227,1.931030922,6.654137227,"POLYGON ((25.044753246793242 60.24230182397044, 25.044619499170295 60.24454524886441, 25.049132325157967 60.244611666498265, 25.049265764582348 60.24236823559907, 25.044753246793242 60.24230182397044))",865328,3445.898847,865328,10100.03607
3977,14043.61854,4.027593044,14.04361854,"POLYGON ((25.049265764582348 60.24236823559907, 25.049132325157967 60.244611666498265, 25.053645172383142 60.24467793077166, 25.053778303604194 60.242434493881085, 25.049265764582348 60.24236823559907))",865329,3486.851424,865329,17530.46996
3978,2011.1616,-4.98838686,2.0111616,"POLYGON ((25.058290863809837 60.24250059881507, 25.058158040796865 60.24474404168318, 25.062670930350183 60.24480999923136, 25.062803445150337 60.24256655039955, 25.058290863809837 60.24250059881507))",865331,-403.168731,865331,1607.992869
3979,172.6586959,0.009356054,0.172658696,"POLYGON ((25.067316047576742 60.24263234863315, 25.067183840994137 60.2448758034148, 25.071696772679765 60.24494145423209, 25.071828671040105 60.242697993514426, 25.067316047576742 60.24263234863315))",865333,18454.22144,865333,18626.88014
3980,-18634.16307,-0.171013265,-18.63416307,"POLYGON ((25.071828671040105 60.242697993514426, 25.071696772679765 60.24494145423209, 25.076209725358115 60.245006951681795, 25.07634131549148 60.24276348504198, 25.071828671040105 60.242697993514426))",865334,108963.261,865334,90329.09788
3981,-4057.142568,-0.045511457,-4.057142568,"POLYGON ((25.07634131549148 60.24276348504198, 25.076209725358115 60.245006951681795, 25.080722698980217 60.2450722957625, 25.080853980881916 60.242828823214346, 25.07634131549148 60.24276348504198))",865335,89145.52237,865335,85088.37981
3982,12135.17346,0.261496425,12.13517346,"POLYGON ((25.080853980881916 60.242828823214346, 25.080722698980217 60.2450722957625, 25.08523569349711 60.245137486472814, 25.08536666716246 60.242894008030184, 25.080853980881916 60.242828823214346))",865336,46406.6514,865336,58541.82486
3983,-9133.607882,-0.201535468,-9.133607882,"POLYGON ((25.08536666716246 60.242894008030184, 25.08523569349711 60.245137486472814, 25.089748708859837 60.2452025238113, 25.089879374284155 60.242959039488035, 25.08536666716246 60.242894008030184))",865337,45320.10169,865337,36186.49381
3984,-15417.02404,-0.2458449,-15.41702404,"POLYGON ((25.089879374284155 60.242959039488035, 25.089748708859837 60.2452025238113, 25.09426174501942 60.24526740777658, 25.094392102198054 60.24302391758651, 25.089879374284155 60.242959039488035))",865338,62710.36756,865338,47293.34352
3985,-11636.13102,-0.187404191,-11.63613102,"POLYGON ((25.094392102198054 60.24302391758651, 25.09426174501942 60.24526740777658, 25.098774801926904 60.24533213836722, 25.098904850855195 60.24308864232422, 25.094392102198054 60.24302391758651))",865339,62091.09297,865339,50454.96195
3986,-31709.48577,-0.219232257,-31.70948577,"POLYGON ((25.098904850855195 60.24308864232422, 25.098774801926904 60.24533213836722, 25.103287879533312 60.24539671558183, 25.103417620206624 60.24315321369974, 25.098904850855195 60.24308864232422))",865340,144638.7782,865340,112929.2925
3987,-49577.42901,-0.201917956,-49.57742901,"POLYGON ((25.103417620206624 60.24315321369974, 25.103287879533312 60.24539671558183, 25.10780097778968 60.24546113941905, 25.107930410203377 60.24321763171171, 25.103417620206624 60.24315321369974))",865341,245532.5417,865341,195955.1127
3988,-37063.35185,-0.157181032,-37.06335185,"POLYGON ((25.107930410203377 60.24321763171171, 25.10780097778968 60.24546113941905, 25.11231409664703 60.24552540987745, 25.112443220796496 60.2432818963587, 25.107930410203377 60.24321763171171))",865342,235800.4103,865342,198737.0584
3989,-60575.34064,-0.149286989,-60.57534064,"POLYGON ((25.112443220796496 60.2432818963587, 25.11231409664703 60.24552540987745, 25.11682723605639 60.24558952695567, 25.116956051937024 60.24334600763934, 25.112443220796496 60.2432818963587))",865343,405764.3679,865343,345189.0273
3990,-24715.91287,-0.172566495,-24.71591287,"POLYGON ((25.116956051937024 60.24334600763934, 25.11682723605639 60.24558952695567, 25.121340395968797 60.245653490652266, 25.121468903575987 60.243409965552246, 25.116956051937024 60.24334600763934))",865344,143225.4443,865344,118509.5315
3991,-10396.70849,-0.308035268,-10.39670849,"POLYGON ((24.588942119524305 60.23704737643614, 24.588777244081864 60.23929012252321, 24.593287980896264 60.239372029009665, 24.593452548628512 60.237129275520005, 24.588942119524305 60.23704737643614))",867927,33751.68223,867927,23354.97374
3992,-7915.841087,-0.169257247,-7.915841087,"POLYGON ((24.593452548628512 60.237129275520005, 24.593287980896264 60.239372029009665, 24.59779874389047 60.239453782283434, 24.59796300390666 60.23721102140494, 24.593452548628512 60.237129275520005))",867928,46768.10717,867928,38852.26609
3993,-7673.264697,-0.257733291,-7.673264697,"POLYGON ((24.59796300390666 60.23721102140494, 24.59779874389047 60.239453782283434, 24.602309533015667 60.23953538234271, 24.60247348530995 60.23729261408922, 24.59796300390666 60.23721102140494))",867929,29772.11309,867929,22098.8484
3994,-6513.692076,-0.308378378,-6.513692076,"POLYGON ((24.60247348530995 60.23729261408922, 24.602309533015667 60.23953538234271, 24.606820348223064 60.239616829185735, 24.60698399278959 60.23737405357107, 24.60247348530995 60.23729261408922))",867930,21122.40205,867930,14608.70998
3995,-2151.478222,-0.15442623,-2.151478222,"POLYGON ((24.60698399278959 60.23737405357107, 24.606820348223064 60.239616829185735, 24.611331189463844 60.23969812281078, 24.611494526296788 60.23745533984871, 24.60698399278959 60.23737405357107))",867931,13932.0776,867931,11780.59938
3996,-1673.254437,-0.1424133,-1.673254437,"POLYGON ((24.611494526296788 60.23745533984871, 24.611331189463844 60.23969812281078, 24.615842056689203 60.23977926321605, 24.616005085782735 60.237536472920425, 24.611494526296788 60.23745533984871))",867932,11749.28492,867932,10076.03048
3997,3021.154494,0.9425678,3.021154494,"POLYGON ((24.638558271185758 60.2379398401286, 24.638396780876217 60.24018266688485, 24.642907802983952 60.240262887934904, 24.64306898551938 60.238020053927976, 24.638558271185758 60.2379398401286))",867938,3205.238385,867938,6226.39288
3998,-114.1838811,-0.013428184,-0.114183881,"POLYGON ((24.67915561902426 60.23865624832547, 24.678996898887654 60.24089913984054, 24.683508150023414 60.24097798174114, 24.683666562334587 60.23873508309972, 24.67915561902426 60.23865624832547))",867947,8503.300579,867947,8389.116698
3999,-940.677675,-0.530909159,-0.940677675,"POLYGON ((24.683666562334587 60.23873508309972, 24.683508150023414 60.24097798174114, 24.68801942636257 60.241056670394336, 24.688177530842662 60.238813764640405, 24.683666562334587 60.23873508309972))",867948,1771.824159,867948,831.146484
4000,-9134.771586,-0.22548902,-9.134771586,"POLYGON ((24.69719954325675 60.23897066801427, 24.69704205445571 60.24121358795181, 24.70155340611202 60.241291816852694, 24.701710587065104 60.239048889844085, 24.69719954325675 60.23897066801427))",867951,40510.93738,867951,31376.16579
4001,-10841.02906,-0.213984397,-10.84102906,"POLYGON ((24.701710587065104 60.239048889844085, 24.70155340611202 60.241291816852694, 24.706064782776362 60.24136989249942, 24.706221655875886 60.23912695843356, 24.701710587065104 60.239048889844085))",867952,50662.70805,867952,39821.67899
4002,-20405.96777,-0.22202313,-20.40596777,"POLYGON ((24.706221655875886 60.23912695843356, 24.706064782776362 60.24136989249942, 24.710576184399894 60.241447814890286, 24.71073274964026 60.239204873781006, 24.706221655875886 60.23912695843356))",867953,91909.19788,867953,71503.23011
4003,-38552.1642,-0.265321999,-38.5521642,"POLYGON ((24.71073274964026 60.239204873781006, 24.710576184399894 60.241447814890286, 24.715087610933768 60.24152558402365, 24.7152438683094 60.23928263588474, 24.71073274964026 60.239204873781006))",867954,145303.308,867954,106751.1438
4004,-30257.59393,-0.216700799,-30.25759393,"POLYGON ((24.7152438683094 60.23928263588474, 24.715087610933768 60.24152558402365, 24.719599062329134 60.241603199897796, 24.71975501183446 60.23936024474309, 24.7152438683094 60.23928263588474))",867955,139628.4374,867955,109370.8435
4005,-11651.54955,-0.347116079,-11.65154955,"POLYGON ((24.71975501183446 60.23936024474309, 24.719599062329134 60.241603199897796, 24.724110538537143 60.24168066251107, 24.724266180166605 60.239437700354394, 24.71975501183446 60.23936024474309))",867956,33566.72381,867956,21915.17425
4006,110.733987,0.325408788,0.110733987,"POLYGON ((24.72877737325699 60.239515002716956, 24.72862203950894 60.24175797186178, 24.733133565195683 60.24183512794828, 24.733288591056773 60.239592151829115, 24.72877737325699 60.239515002716956))",867958,340.291938,867958,451.025925
4007,-10580.73558,-0.170758959,-10.58073558,"POLYGON ((24.733288591056773 60.239592151829115, 24.733133565195683 60.24183512794828, 24.737645115548506 60.24191213076888, 24.737799833517112 60.239669147689206, 24.733288591056773 60.239592151829115))",867959,61962.98939,867959,51382.25381
4008,-17860.87889,-0.178266731,-17.86087889,"POLYGON ((24.737799833517112 60.239669147689206, 24.737645115548506 60.24191213076888, 24.742156690518552 60.24198898032193, 24.742311100589163 60.23974599029556, 24.737799833517112 60.239669147689206))",867960,100191.8799,867960,82331.00099
4009,-37966.11281,-0.249039202,-37.96611281,"POLYGON ((24.742311100589163 60.23974599029556, 24.742156690518552 60.24198898032193, 24.746668290056967 60.24206567660579, 24.746822392224068 60.23982267964654, 24.742311100589163 60.23974599029556))",867961,152450.347,867961,114484.2342
4010,-17807.93542,-0.295077837,-17.80793542,"POLYGON ((24.746822392224068 60.23982267964654, 24.746668290056967 60.24206567660579, 24.75117991411489 60.24214221961876, 24.751333708372993 60.239899215740486, 24.746822392224068 60.23982267964654))",867962,60349.95913,867962,42542.02371
4011,-2998.635483,-0.051480864,-2.998635483,"POLYGON ((24.751333708372993 60.239899215740486, 24.75117991411489 60.24214221961876, 24.755691562643456 60.24221860935923, 24.755845048987076 60.23997559857573, 24.751333708372993 60.239899215740486))",867963,58247.57459,867963,55248.93911
4012,-17560.25505,-0.26805377,-17.56025505,"POLYGON ((24.755845048987076 60.23997559857573, 24.755691562643456 60.24221860935923, 24.760203235593806 60.24229484582552, 24.760356414017465 60.24005182815062, 24.755845048987076 60.23997559857573))",867964,65510.19623,867964,47949.94118
4013,2794.620367,0.221229013,2.794620367,"POLYGON ((24.760356414017465 60.24005182815062, 24.760203235593806 60.24229484582552, 24.764714932917073 60.24237092901602, 24.76486780341531 60.24012790446354, 24.760356414017465 60.24005182815062))",867965,12632.25078,867965,15426.87114
4014,-11547.05512,-0.286299541,-11.54705512,"POLYGON ((24.76486780341531 60.24012790446354, 24.764714932917073 60.24237092901602, 24.769226654564385 60.24244685892904, 24.769379217131757 60.24020382751281, 24.76486780341531 60.24012790446354))",867966,40332.0769,867966,28785.02179
4015,-14379.65801,-0.245972368,-14.37965801,"POLYGON ((24.769379217131757 60.24020382751281, 24.769226654564385 60.24244685892904, 24.773738400486884 60.24252263556297, 24.773890655117942 60.24027959729681, 24.769379217131757 60.24020382751281))",867967,58460.46097,867967,44080.80296
4016,-18069.08087,-0.302437724,-18.06908087,"POLYGON ((24.773890655117942 60.24027959729681, 24.773738400486884 60.24252263556297, 24.778250170635694 60.24259825891615, 24.778402117325008 60.24035521381392, 24.773890655117942 60.24027959729681))",867968,59744.79847,867968,41675.7176
4017,-22085.73085,-0.230782926,-22.08573085,"POLYGON ((24.778402117325008 60.24035521381392, 24.778250170635694 60.24259825891615, 24.782761964961942 60.242673728987, 24.7829136037041 60.24043067706246, 24.778402117325008 60.24035521381392))",867969,95699.15445,867969,73613.42361
4018,-5431.894831,-0.203139192,-5.431894831,"POLYGON ((24.7829136037041 60.24043067706246, 24.782761964961942 60.242673728987, 24.787273783416754 60.242749045773856, 24.787425114206346 60.240505987040855, 24.7829136037041 60.24043067706246))",867970,26739.76777,867970,21307.87294
4019,1351.319634,1.104797468,1.351319634,"POLYGON ((24.787425114206346 60.240505987040855, 24.787273783416754 60.242749045773856, 24.79178562595126 60.24282420927507, 24.791936648782887 60.24058114374746, 24.787425114206346 60.240505987040855))",867971,1223.137881,867971,2574.457515
4020,-1168.803466,-0.162759353,-1.168803466,"POLYGON ((24.796448207384856 60.240656147180644, 24.796297492516583 60.242899219489054, 24.800809383063836 60.242974076414185, 24.80095978996339 60.24073099733879, 24.796448207384856 60.240656147180644))",867973,7181.175449,867973,6012.371982
4021,-1815.931958,-0.077728437,-1.815931958,"POLYGON ((24.80095978996339 60.24073099733879, 24.800809383063836 60.242974076414185, 24.80532129754415 60.24304878004882, 24.805471396469613 60.24080569422028, 24.80095978996339 60.24073099733879))",867974,23362.51723,867974,21546.58527
4022,-8417.873048,-0.175031168,-8.417873048,"POLYGON ((24.805471396469613 60.24080569422028, 24.80532129754415 60.24304878004882, 24.80983323590864 60.24312333039138, 24.80998302685466 60.24088023782351, 24.805471396469613 60.24080569422028))",867975,48093.56604,867975,39675.69299
4023,-17647.58668,-0.290214155,-17.64758668,"POLYGON ((24.80998302685466 60.24088023782351, 24.80983323590864 60.24312333039138, 24.81434519810842 60.24319772744021, 24.814494681069657 60.24095462814685, 24.80998302685466 60.24088023782351))",867976,60808.84199,867976,43161.25531
4024,-2174.407225,-0.16342363,-2.174407225,"POLYGON ((24.814494681069657 60.24095462814685, 24.81434519810842 60.24319772744021, 24.81885718409461 60.24327197119375, 24.819006359065728 60.24102886518873, 24.814494681069657 60.24095462814685))",867977,13305.34159,867977,11130.93437
4025,-41323.66803,-0.227092263,-41.32366803,"POLYGON ((24.819006359065728 60.24102886518873, 24.81885718409461 60.24327197119375, 24.823369193818316 60.243346061650385, 24.823518060794004 60.24110294894751, 24.819006359065728 60.24102886518873))",867978,181968.6305,867978,140644.9624
4026,-799.7733524,-0.054357246,-0.799773352,"POLYGON ((24.823518060794004 60.24110294894751, 24.823369193818316 60.243346061650385, 24.827881227230662 60.24341999880852, 24.8280297862056 60.241176879421616, 24.823518060794004 60.24110294894751))",867979,14713.27947,867979,13913.50612
4027,-6517.948224,-0.150782302,-6.517948224,"POLYGON ((24.8280297862056 60.241176879421616, 24.827881227230662 60.24341999880852, 24.832393284282745 60.24349378266652, 24.832541535251643 60.241250656609445, 24.8280297862056 60.241176879421616))",867980,43227.54168,867980,36709.59346
4028,-15547.32535,-0.263678151,-15.54732535,"POLYGON ((24.832541535251643 60.241250656609445, 24.832393284282745 60.24349378266652, 24.836905364925688 60.24356741322283, 24.837053307883252 60.24132428050942, 24.832541535251643 60.241250656609445))",867981,58963.26759,867981,43415.94224
4029,-9277.736105,-0.275823807,-9.277736105,"POLYGON ((24.837053307883252 60.24132428050942, 24.836905364925688 60.24356741322283, 24.84141746911059 60.243640890475845, 24.841565104051543 60.241397751119905, 24.837053307883252 60.24132428050942))",867982,33636.4588,867982,24358.7227
4030,-6999.943278,-0.351672243,-6.999943278,"POLYGON ((24.841565104051543 60.241397751119905, 24.84141746911059 60.243640890475845, 24.84592959678855 60.24371421442399, 24.846076923707635 60.24147106843934, 24.841565104051543 60.241397751119905))",867983,19904.73636,867983,12904.79308
4031,10430.25803,0.450520162,10.43025803,"POLYGON ((24.846076923707635 60.24147106843934, 24.84592959678855 60.24371421442399, 24.850441747910686 60.243787385065666, 24.85058876680264 60.24154423246616, 24.846076923707635 60.24147106843934))",867984,23151.58988,867984,33581.84791
4032,3396.079883,0.122989905,3.396079883,"POLYGON ((24.85058876680264 60.24154423246616, 24.850441747910686 60.243787385065666, 24.85495392242809 60.24386040239933, 24.855100633287677 60.24161724319876, 24.85058876680264 60.24154423246616))",867985,27612.67175,867985,31008.75163
4033,-4559.990224,-0.041947966,-4.559990224,"POLYGON ((24.855100633287677 60.24161724319876, 24.85495392242809 60.24386040239933, 24.859466120291877 60.24393326642333, 24.859612523113853 60.24169010063557, 24.855100633287677 60.24161724319876))",867986,108705.871,867986,104145.8808
4034,-16542.18954,-0.180323341,-16.54218954,"POLYGON ((24.859612523113853 60.24169010063557, 24.859466120291877 60.24393326642333, 24.86397834145313 60.24400597713617, 24.864124436232277 60.24176280477503, 24.859612523113853 60.24169010063557))",867987,91736.2637,867987,75194.07416
4035,-9005.44031,-0.110108895,-9.00544031,"POLYGON ((24.864124436232277 60.24176280477503, 24.86397834145313 60.24400597713617, 24.868490585862954 60.24407853453626, 24.86863637259406 60.241835355615564, 24.864124436232277 60.24176280477503))",867988,81786.67406,867988,72781.23375
4036,-8307.135713,-0.108358433,-8.307135713,"POLYGON ((24.86863637259406 60.241835355615564, 24.868490585862954 60.24407853453626, 24.873002853472443 60.24415093862198, 24.87314833215031 60.241907753155594, 24.86863637259406 60.241835355615564))",867989,76663.49087,867989,68356.35516
4037,-6879.978274,-0.101990089,-6.879978274,"POLYGON ((24.87314833215031 60.241907753155594, 24.873002853472443 60.24415093862198, 24.877515144232696 60.24422318939184, 24.87766031485214 60.24197999739356, 24.87314833215031 60.241907753155594))",867990,67457.32181,867990,60577.34354
4038,-22461.90995,-0.169514391,-22.46190995,"POLYGON ((24.87766031485214 60.24197999739356, 24.877515144232696 60.24422318939184, 24.882027458094804 60.24429528684424, 24.88217232065064 60.24205208832791, 24.87766031485214 60.24197999739356))",867991,132507.3923,867991,110045.4824
4039,-20626.43525,-0.202198863,-20.62643525,"POLYGON ((24.88217232065064 60.24205208832791, 24.882027458094804 60.24429528684424, 24.88653979500986 60.244367230977616, 24.88668434949692 60.24212402595709, 24.88217232065064 60.24205208832791))",867992,102010.6394,867992,81384.20411
4040,-28565.45412,-0.205375966,-28.56545412,"POLYGON ((24.88668434949692 60.24212402595709, 24.88653979500986 60.244367230977616, 24.891052154928946 60.244439021790456, 24.89119640134208 60.24219581027952, 24.88668434949692 60.24212402595709))",867993,139088.5931,867993,110523.139
4041,-5299.665722,-0.108566373,-5.299665722,"POLYGON ((24.89119640134208 60.24219581027952, 24.891052154928946 60.244439021790456, 24.895564537803164 60.24451065928116, 24.895708476137216 60.24226744129368, 24.89119640134208 60.24219581027952))",867994,48814.98355,867994,43515.31783
4042,-8317.481175,-0.192978084,-8.317481175,"POLYGON ((24.895708476137216 60.24226744129368, 24.895564537803164 60.24451065928116, 24.900076943583592 60.2445821434482, 24.900220573833433 60.24233891899802, 24.895708476137216 60.24226744129368))",867995,43100.65174,867995,34783.17057
4043,-14030.69498,-0.200969635,-14.03069498,"POLYGON ((24.900220573833433 60.24233891899802, 24.900076943583592 60.2445821434482, 24.904589372221313 60.24465347429006, 24.90473269438182 60.24241024339097, 24.900220573833433 60.24233891899802))",867996,69814.99955,867996,55784.30457
4044,-2784.532912,-0.183105208,-2.784532912,"POLYGON ((24.90473269438182 60.24241024339097, 24.904589372221313 60.24465347429006, 24.909101823667417 60.244724651805164, 24.909244837733475 60.24248141447102, 24.90473269438182 60.24241024339097))",867997,15207.2841,867997,12422.75119
4045,-2480.195403,-0.113076545,-2.480195403,"POLYGON ((24.909244837733475 60.24248141447102, 24.909101823667417 60.244724651805164, 24.913614297872982 60.24479567599199, 24.913757003839493 60.242552432236636, 24.909244837733475 60.24248141447102))",867998,21933.77408,867998,19453.57868
4046,-11650.16731,-0.162052172,-11.65016731,"POLYGON ((24.913757003839493 60.242552432236636, 24.913614297872982 60.24479567599199, 24.918126794789092 60.244866546848996, 24.918269192650964 60.24262329668625, 24.913757003839493 60.242552432236636))",867999,71891.46038,867999,60241.29307
4047,-20057.69662,-0.229796774,-20.05769662,"POLYGON ((24.918269192650964 60.24262329668625, 24.918126794789092 60.244866546848996, 24.922639314366823 60.24493726437465, 24.922781404118975 60.24269400781836, 24.918269192650964 60.24262329668625))",868000,87284.50025,868000,67226.80363
4048,-19645.7534,-0.225068095,-19.6457534,"POLYGON ((24.922781404118975 60.24269400781836, 24.922639314366823 60.24493726437465, 24.92715185655726 60.24500782856742, 24.92729363819462 60.242764565631425, 24.922781404118975 60.24269400781836))",868001,87288.04227,868001,67642.28887
4049,-4494.967541,-0.076268708,-4.494967541,"POLYGON ((24.92729363819462 60.242764565631425, 24.92715185655726 60.24500782856742, 24.93166442131147 60.245078239425816, 24.931805894828983 60.24283497012395, 24.92729363819462 60.242764565631425))",868002,58935.93392,868002,54440.96638
4050,-2588.987527,-0.070977869,-2.588987527,"POLYGON ((24.931805894828983 60.24283497012395, 24.93166442131147 60.245078239425816, 24.936177008580533 60.245148496948275, 24.93631817397315 60.24290522129437, 24.931805894828983 60.24283497012395))",868003,36475.98293,868003,33886.99541
4051,-13800.89787,-0.186451744,-13.80089787,"POLYGON ((24.93631817397315 60.24290522129437, 24.936177008580533 60.245148496948275, 24.94068961831552 60.245218601133296, 24.940830475578206 60.242975319141195, 24.93631817397315 60.24290522129437))",868004,74018.60428,868004,60217.70642
4052,-12555.16441,-0.164775507,-12.55516441,"POLYGON ((24.940830475578206 60.242975319141195, 24.94068961831552 60.245218601133296, 24.9452022504675 60.245288551979385, 24.94534279959523 60.243045263662914, 24.940830475578206 60.242975319141195))",868005,76195.57442,868005,63640.41001
4053,-3594.639763,-0.125225012,-3.594639763,"POLYGON ((24.94534279959523 60.243045263662914, 24.9452022504675 60.245288551979385, 24.949714904987548 60.24535834948501, 24.949855145975306 60.243115054857995, 24.94534279959523 60.243045263662914))",868006,28705.44544,868006,25110.80568
4054,-11106.99747,-0.195638814,-11.10699747,"POLYGON ((24.949855145975306 60.243115054857995, 24.949714904987548 60.24535834948501, 24.95422758182673 60.245427993648654, 24.954367514669514 60.24318469272496, 24.949855145975306 60.243115054857995))",868007,56772.97477,868007,45665.9773
4055,-5087.6188,-0.190150141,-5.0876188,"POLYGON ((24.954367514669514 60.24318469272496, 24.95422758182673 60.245427993648654, 24.958740280936112 60.24549748446883, 24.95887990562893 60.24325417726227, 24.954367514669514 60.24318469272496))",868008,26755.7982,868008,21668.17941
4056,-3681.116623,-0.062985619,-3.681116623,"POLYGON ((24.95887990562893 60.24325417726227, 24.958740280936112 60.24549748446883, 24.96325300226676 60.24556682194403, 24.96339231880463 60.243323508468464, 24.95887990562893 60.24325417726227))",868009,58443.76374,868009,54762.64712
4057,-1441.691874,-0.548025207,-1.441691874,"POLYGON ((24.96339231880463 60.243323508468464, 24.96325300226676 60.24556682194403, 24.967765745769746 60.245636006072765, 24.967904754147693 60.243392686342006, 24.96339231880463 60.243323508468464))",868010,2630.703579,868010,1189.011705
4058,321.663951,0.212197877,0.321663951,"POLYGON ((24.967904754147693 60.243392686342006, 24.967765745769746 60.245636006072765, 24.97227851139612 60.245705036853536, 24.97241721160919 60.24346171088143, 24.967904754147693 60.243392686342006))",868011,1515.867906,868011,1837.531857
4059,3861.312801,1.285185203,3.861312801,"POLYGON ((24.97241721160919 60.24346171088143, 24.97227851139612 60.245705036853536, 24.97679129909695 60.245773914284825, 24.976929691140192 60.24353058208524, 24.97241721160919 60.24346171088143))",868012,3004.47966,868012,6865.792461
4060,1063.672878,0.264307221,1.063672878,"POLYGON ((24.976929691140192 60.24353058208524, 24.97679129909695 60.245773914284825, 24.981304108823295 60.24584263836519, 24.98144219269177 60.24359929995193, 24.976929691140192 60.24353058208524))",868013,4024.380699,868013,5088.053577
4061,-16408.29661,-0.152160148,-16.40829661,"POLYGON ((24.98144219269177 60.24359929995193, 24.981304108823295 60.24584263836519, 24.985816940526206 60.24591120909313, 24.98595471621499 60.24366786448003, 24.98144219269177 60.24359929995193))",868014,107835.7038,868014,91427.40716
4062,-31088.86944,-0.169509027,-31.08886944,"POLYGON ((24.98595471621499 60.24366786448003, 24.985816940526206 60.24591120909313, 24.99032979415675 60.24597962646713, 24.99046726166093 60.243736275668084, 24.98595471621499 60.24366786448003))",868015,183405.3917,868015,152316.5223
